N1,135,183,170,522
N2,156,195,175,560
X11,124,178,168,504
X12,126,180,168,508
X14,127,177,164,500
R4,174,209,185,604
R6,155,195,177,559
B5,156,196,176,563
B7,164,200,175,575
B8,166,200,175,575
