N1,125,175,169,517
N2,168,204,186,612
N3,116,169,165,499
N5,118,171,167,506
N6,131,180,172,532
N7,151,193,179,575
N8,168,204,186,611
N9,176,209,187,626
N10,201,225,196,678
X10,146,192,180,569
X11,177,208,187,626
X12,125,178,172,524
R1,207,230,200,693
R4,167,202,183,605
R5,158,196,180,587
R6,160,198,182,592
B3,163,198,180,594
B5,161,196,180,589
B7,174,208,187,622
B8,172,204,184,613
