N1,125,169,166,499
N2,163,194,181,580
N3,113,161,161,474
N5,111,161,161,471
N8,155,188,177,560
N9,169,197,182,589
N10,186,208,188,624
X07,156,190,178,565
X09,149,186,177,553
X11,166,195,180,582
X12,116,165,165,485
X13,114,166,166,486
X15,107,163,165,473
R1,196,216,194,649
R4,147,181,171,538
R5,147,183,174,545
B2,152,184,173,550
B3,152,184,173,549
B7,155,188,176,559
B8,161,191,178,570
B9,136,168,150,487
